"URI","Title","RecordId","ParentType URI","From Date","To Date","Deity","Denomination","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","State","Symbol_obv","Symbol_rev","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Obverse Above","Reverse Above","Obverse Below","Reverse Below","Obverse Before","Reverse Before","Obverse Behind","Reverse Behind","Obverse Above or Behind","Obverse Behind or Before","Obverse Below or Behind","Obverse In Field","Reverse In Field","Obverse Left Field","Reverse Left Field","Obverse Right Field","Reverse Right Field","Obverse Exergue","Reverse Exergue","Obverse After Legend","Reverse Above, or Above and Below","Reverse Above, Below, or Both","Reverse Center","Reverse At Base","Date Record Modified"
"http://numismatics.org/crro/id/rrc-101.1","RRC 101/1","rrc-101.1","","-211","-210","Jupiter||Victory","Victoriatus","M. Valerius Laevinus","Struck","Silver","Corcyra","Coin","","Europe","Roman Republic","","Monogram","","Laureate head of Jupiter, right. Border of dots.","ROMA","Victory, right, crowning trophy. Line border.","","","","","","","","","","","","","","","","","Monogram","","","","","","Monogram","","2025-05-27T04:02:02Z"
"http://numismatics.org/crro/id/rrc-101.2","RRC 101/2","rrc-101.2","","-211","-210","Roma||Dioscuri","Quinarius","M. Valerius Laevinus","Struck","Silver","Corcyra","Coin","","Europe","Roman Republic","V","Monograms","","Helmeted head of Roma, right. Border of dots.","ROMA","Dioscuri galloping right. Line border.","","","","Monograms","","","V","","","","","","","","","","","","","","","","","","2025-05-27T04:02:02Z"
"http://numismatics.org/crro/id/rrc-102.1","RRC 102/1","rrc-102.1","","-211","-210","Jupiter||Victory","Victoriatus","Q 1 (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Apulia","Roman Republic","","Q","","Laureate head of Jupiter, right. Border of dots.","ROMA","Victory, right, crowning trophy. Line border.","","","","","","","","","","","","","","","","","","","","","","","Q","","2025-05-27T04:02:02Z"
"http://numismatics.org/crro/id/rrc-102.2","RRC 102/2","rrc-102.2","","-211","-210","Roma||Dioscuri","Quinarius","Q 1 (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Apulia","Roman Republic","V","Q","","Helmeted head of Roma, right. Border of dots. | Head of Roma, right, wearing Phrygian helmet. Border of dots. | Head of Roma, right, wearing Attic helmet. Border of dots.","","Dioscuri galloping right. Line border.","","","","Q","","","V","","","","","","","","","","","","","","","","","","2025-05-27T04:02:02Z"
"http://numismatics.org/crro/id/rrc-103.1","RRC 103/1","rrc-103.1","","-211","-210","Jupiter||Victory","Victoriatus","MT (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Apulia","Roman Republic","","","","Laureate head of Jupiter, right, with straggling hair. Bead and reel border. | Laureate head of Jupiter, right. Border of dots. | Laureate head of Jupiter, right, with hair falling in three neat ringlets. Border of dots.","M͡T ROMA","Victory, right, crowning trophy. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:02Z"
"http://numismatics.org/crro/id/rrc-103.2","RRC 103/2","rrc-103.2","","-211","-210","Roma||Dioscuri","Quinarius","MT (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Apulia","Roman Republic","V","","","Helmeted head of Roma, right. Border of dots. | Helmeted head of Roma, right, with curl on left shoulder. Border of dots.","","Dioscuri galloping right. Line border.","","","","","","","V","","","","","","","","","","","","","","","","","","2025-05-27T04:02:03Z"
"http://numismatics.org/crro/id/rrc-104.1","RRC 104/1","rrc-104.1","","-211","-208","Roma||Dioscuri","Denarius","B (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","X","B","","Helmeted head of Roma, right, with curl on left shoulder and usually curl beneath visor. Border of dots. | Helmeted head of Roma, right. Border of dots.","","Dioscuri galloping right. Line border.","","","","B","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:03Z"
"http://numismatics.org/crro/id/rrc-105.1","RRC 105/1","rrc-105.1","","-209","-209","Jupiter||Victory","Victoriatus","Pentagram 1 (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","","Pentagram","","Laureate head of Jupiter, right. Border of dots.","ROMA","Victory, right, crowning trophy. Line border.","","","","","","","","","","","","","","","","","","","","","","","Pentagram","","2025-05-27T04:02:04Z"
"http://numismatics.org/crro/id/rrc-105.2","RRC 105/2","rrc-105.2","","-209","-209","Mars","60-As","Pentagram 1 (Republican Moneyer)","Struck","Gold","Uncertain value","Coin","","Etruria","Roman Republic","↓X","Pentagram","","Head of Mars, right, bearded, wearing Corinthian helmet. Border of dots.","ROMA","Eagle on thunderbolt, right.","","","↓X","","","","","","","","","","","","","","Pentagram","","","","","","","","2025-05-27T04:02:04Z"
"http://numismatics.org/crro/id/rrc-105.3","RRC 105/3","rrc-105.3","","-209","-209","Roma||Dioscuri","Denarius","Pentagram 1 (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","X","Pentagram","","Helmeted head of Roma, right.","ROMA","Dioscuri galloping right. Line border.","","","","Pentagram","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:04Z"
"http://numismatics.org/crro/id/rrc-106.1","RRC 106/1","rrc-106.1","","-208","-208","Jupiter||Victory","Victoriatus","Staff and Club (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","","","","Laureate head of Jupiter, right. Border of dots.","ROMA","Victory, right, crowning trophy. Line border.","","","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:04Z"
"http://numismatics.org/crro/id/rrc-106.2","RRC 106/2","rrc-106.2","","-208","-208","Mars","60-As","Staff and Club (Republican Moneyer)","Struck","Gold","Uncertain value","Coin","","Etruria","Roman Republic","↓X","Staff","","Head of Mars, right, bearded, wearing Corinthian helmet. Border of dots.","ROMA","Eagle on thunderbolt, right.","","Staff","↓X","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:05Z"
"http://numismatics.org/crro/id/rrc-106.3","RRC 106/3","rrc-106.3","","-208","-208","Roma||Dioscuri","Denarius","Staff and Club (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","X","Staff","","Head of Roma, right, with short hair. Border of dots. | Helmeted head of Roma, right, with long hair. Border of dots. | Helmeted head of Roma, right, with rounded head. Border of dots.","","Dioscuri galloping right. Line border.","","","","Staff","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:05Z"
"http://numismatics.org/crro/id/rrc-106.4","RRC 106/4","rrc-106.4","","-208","-208","Janus","As","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","I","I (denominational mark), Staff","","Laureate head of Janus.","ROMA","Prow, right.","I","I (denominational mark), Staff","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:06Z"
"http://numismatics.org/crro/id/rrc-106.5","RRC 106/5","rrc-106.5","","-208","-208","Saturn","Semis","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","S","S (denominational mark), Staff","","Laureate head of Saturn, right.","ROMA","Prow, right.","","S (denominational mark), Staff","","","","","S","","","","","","","","","","","","","","","","","","2025-05-27T04:02:06Z"
"http://numismatics.org/crro/id/rrc-106.6","RRC 106/6","rrc-106.6","","-208","-208","Minerva","Triens","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","Four pellets||Club","Staff||Four pellets","","Helmeted head of Minerva, right.","","Prow, right.","Four pellets","Staff","","Four pellets","","","Club","","","","","","","","","","","","","","","","","","2025-05-27T04:02:06Z"
"http://numismatics.org/crro/id/rrc-106.7","RRC 106/7","rrc-106.7","","-208","-208","Hercules","Quadrans","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","Three pellets||Club","Staff||Three pellets","","Head of Hercules, right.","","Prow, right.","","Staff","Club","Three pellets","","","Three pellets","","","","","","","","","","","","","","","","","","2025-05-27T04:02:06Z"
"http://numismatics.org/crro/id/rrc-106.8","RRC 106/8","rrc-106.8","","-208","-208","Mercury","Sextans","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","Two pellets||Club","Staff||Two pellets","","Head of Mercury, right.","","Prow, right.","Two pellets","Staff","","Two pellets","","","Club","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-106.9","RRC 106/9","rrc-106.9","","-208","-208","Roma","Uncia","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","One pellet","Staff||One pellet","","Helmeted head of Roma, right.","ROMA","Prow, right.","","Staff","","One pellet","","","One pellet","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-106.10","RRC 106/10","rrc-106.10","","-208","-208","Mercury","Semuncia","Staff and Club (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","Etruria","Roman Republic","","Denominational mark","","Head of Mercury, right.","ROMA","Prow, right.","","","","Denominational mark","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-107.1","RRC 107/1","rrc-107.1","","-209","-208","Roma||Dioscuri","Denarius","C (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","Etruria","Roman Republic","X","C","","Helmeted head of Roma, right, with long hair. Border of dots. | Helmeted head of Roma, right, with rounded head. Border of dots. | Head of Roma, right; wearing helmet with compact visor. Border of dots.","","Dioscuri galloping right. Line border.","","C","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-58.5a","RRC 58/5a","rrc-58.5a","http://numismatics.org/crro/id/rrc-58.5","-207","-207","Minerva","Triens","Cornucopiae 1 (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Four pellets","Cornucopiae||Four pellets","","Helmeted head of Minerva, right.","ROMA","Prow, right.","Four pellets","Cornucopiae","","","","Four pellets","","","","","","","","","","","","","","","","","","","2025-05-27T04:01:16Z"
"http://numismatics.org/crro/id/rrc-58.5b","RRC 58/5b","rrc-58.5b","http://numismatics.org/crro/id/rrc-58.5","-207","-207","Minerva","Triens","Cornucopiae 1 (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Four pellets","Four pellets||Cornucopiae","","Helmeted head of Minerva, right.","ROMA","Prow, right.","Four pellets","","","Four pellets","","Cornucopiae","","","","","","","","","","","","","","","","","","","2025-05-27T04:01:17Z"
"http://numismatics.org/crro/id/rrc-58.7a","RRC 58/7a","rrc-58.7a","http://numismatics.org/crro/id/rrc-58.7","-207","-207","Mercury","Sextans","Cornucopiae 1 (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Two pellets","Cornucopiae||Two pellets","","Head of Mercury, right.","ROMA","Prow, right.","Two pellets","Cornucopiae","","","","Two pellets","","","","","","","","","","","","","","","","","","","2025-05-27T04:01:17Z"
"http://numismatics.org/crro/id/rrc-58.7b","RRC 58/7b","rrc-58.7b","http://numismatics.org/crro/id/rrc-58.7","-207","-207","Mercury","Sextans","Cornucopiae 1 (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","Two pellets","Two pellets||Cornucopiae","","Head of Mercury, right.","ROMA","Prow, right.","Two pellets","","","Two pellets","","Cornucopiae","","","","","","","","","","","","","","","","","","","2025-05-27T04:01:18Z"
"http://numismatics.org/crro/id/rrc-108.1","RRC 108/1","rrc-108.1","","-211","-208","Roma||Dioscuri","Denarius","Caduceus 1 (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","","Roman Republic","X","Caduceus","","Helmeted head of Roma, right. Border of dots.","ROMA","Dioscuri galloping right. Border of dots.","","","","Caduceus","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-109.1","RRC 109/1","rrc-109.1","","-211","-208","Roma||Dioscuri","Denarius","Knife (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","","Roman Republic","X","Knife","","Helmeted head of Roma, right. Border of dots.","ROMA","Dioscuri galloping right. Border of dots.","","","","Knife","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:07Z"
"http://numismatics.org/crro/id/rrc-110.1","RRC 110/1","rrc-110.1","","-211","-208","Roma||Dioscuri","Denarius","Wreath (Republican Moneyer)","Struck","Silver","Uncertain value","Coin","","","Roman Republic","X","Wreath","","Helmeted head of Roma, right. Border of dots.","","Dioscuri galloping right. Line border.","","Wreath","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:08Z"
"http://numismatics.org/crro/id/rrc-110.2","RRC 110/2","rrc-110.2","","-211","-208","Janus","As","Wreath (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","","Roman Republic","I","Wreath, I","","Laureate head of Janus.","ROMA","Prow, right.","I","Wreath, I","","","","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:10Z"
"http://numismatics.org/crro/id/rrc-59.1a","RRC 59/1a","rrc-59.1a","http://numismatics.org/crro/id/rrc-59.1","-211","-208","Roma||Dioscuri","Denarius","Apex and Hammer (Republican Moneyer)","Struck","Silver","Italy (Central)","Coin","","","Roman Republic","X","Apex, Hammer","","Helmeted head of Roma, right; helmet has straight or nearly straight visor. Border of dots.","ROMA","Dioscuri galloping right. Line border.","","Apex, Hammer","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:01:21Z"
"http://numismatics.org/crro/id/rrc-59.1b","RRC 59/1b","rrc-59.1b","http://numismatics.org/crro/id/rrc-59.1","-211","-208","Roma||Dioscuri","Denarius","Apex and Hammer (Republican Moneyer)","Struck","Silver","Italy (Central)","Coin","","","Roman Republic","X","Apex, Hammer","","Helmeted head of Roma, right; helmet has curving visor. Border of dots.","ROMA","Dioscuri galloping right. Line border.","","Apex, Hammer","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:01:22Z"
"http://numismatics.org/crro/id/rrc-110.3","RRC 110/3","rrc-110.3","","-211","-208","Saturn","Semis","Wreath (Republican Moneyer)","Struck","Bronze","Uncertain value","Coin","","","Roman Republic","S","Wreath, S","","Laureate head of Saturn, right.","ROMA","Prow, right.","","Wreath, S","","","","","S","","","","","","","","","","","","","","","","","","2025-05-27T04:02:10Z"
"http://numismatics.org/crro/id/rrc-111.1","RRC 111/1","rrc-111.1","","-211","-208","Roma||Dioscuri","Denarius","Aelius","Struck","Silver","Uncertain value","Coin","","","Roman Republic","X","","","Helmeted head of Roma, right. Border of dots.","A͡L ROMA","Dioscuri galloping right. Line border.","","","","","","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:10Z"
"http://numismatics.org/crro/id/rrc-112.1","RRC 112/1","rrc-112.1","","-206","-195","Jupiter||Victory","Victoriatus","Staff 2 (Republican Moneyer)","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Staff","","","Laureate head of Jupiter, right. Border of dots.","ROMA","Victory, right, crowning trophy. Line border.","","","","","Staff","","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:12Z"
"http://numismatics.org/crro/id/rrc-112.2","RRC 112/2","rrc-112.2","","-206","-195","Roma||Dioscuri","Denarius","Staff 2 (Republican Moneyer)","Struck","Silver","Rome","Coin","","Latium","Roman Republic","Staff||X","Staff","","Helmeted head of Roma, right. Border of dots.","","Dioscuri galloping right. Line border.","","","","Staff","Staff","","X","","","","","","","","","","","","","","","","","","2025-05-27T04:02:13Z"
"http://numismatics.org/crro/id/rrc-112.3","RRC 112/3","rrc-112.3","","-206","-195","Janus","As","Staff 2 (Republican Moneyer)","Struck","Bronze","Rome","Coin","","Latium","Roman Republic","I","Staff||I","","Laureate head of Janus.","ROMA","Prow, right.","I","Staff","","","","I","","","","","","","","","","","","","","","","","","","2025-05-27T04:02:13Z"
